r	f_numeric	f_exact
0.043164	0.04134	0.04134
0.043211	0.041383	0.041384
0.043258	0.041427	0.041427
0.043306	0.04147	0.04147
0.043353	0.041513	0.041514
0.0434	0.041557	0.041557
0.043447	0.0416	0.0416
0.043495	0.041643	0.041644
0.043542	0.041687	0.041687
0.043589	0.04173	0.04173
0.043637	0.041773	0.041773
0.043684	0.041817	0.041817
0.043731	0.04186	0.04186
0.043779	0.041903	0.041903
0.043826	0.041947	0.041947
0.043873	0.04199	0.04199
0.04392	0.042033	0.042033
0.043968	0.042076	0.042076
0.044015	0.04212	0.04212
0.044062	0.042163	0.042163
0.04411	0.042206	0.042206
0.044157	0.04225	0.04225
0.044204	0.042293	0.042293
0.044252	0.042336	0.042336
0.044299	0.042379	0.042379
0.044346	0.042423	0.042423
0.044394	0.042466	0.042466
0.044441	0.042509	0.042509
0.044488	0.042552	0.042552
0.044535	0.042596	0.042596
0.044583	0.042639	0.042639
0.04463	0.042682	0.042682
0.044677	0.042725	0.042725
0.044725	0.042768	0.042769
0.044772	0.042812	0.042812
0.044819	0.042855	0.042855
0.044867	0.042898	0.042898
0.044914	0.042941	0.042941
0.044961	0.042985	0.042985
0.045009	0.043028	0.043028
0.045056	0.043071	0.043071
0.045103	0.043114	0.043114
0.045151	0.043157	0.043157
0.045198	0.043201	0.043201
0.045245	0.043244	0.043244
0.045293	0.043287	0.043287
0.04534	0.04333	0.04333
0.045387	0.043373	0.043373
0.045435	0.043416	0.043416
0.045482	0.04346	0.04346
0.045529	0.043503	0.043503
0.045577	0.043546	0.043546
0.045624	0.043589	0.043589
0.045671	0.043632	0.043632
0.045719	0.043675	0.043675
0.045766	0.043718	0.043719
0.045813	0.043762	0.043762
0.045861	0.043805	0.043805
0.045908	0.043848	0.043848
0.045955	0.043891	0.043891
0.046003	0.043934	0.043934
0.04605	0.043977	0.043977
0.046097	0.04402	0.04402
0.046145	0.044064	0.044064
0.046192	0.044107	0.044107
0.046239	0.04415	0.04415
0.046287	0.044193	0.044193
0.046334	0.044236	0.044236
0.046381	0.044279	0.044279
0.046429	0.044322	0.044322
0.046476	0.044365	0.044365
0.046523	0.044408	0.044408
0.046571	0.044451	0.044451
0.046618	0.044494	0.044495
0.046665	0.044538	0.044538
0.046713	0.044581	0.044581
0.04676	0.044624	0.044624
0.046807	0.044667	0.044667
0.046855	0.04471	0.04471
0.046902	0.044753	0.044753
0.046949	0.044796	0.044796
0.046997	0.044839	0.044839
0.047044	0.044882	0.044882
0.047091	0.044925	0.044925
0.047139	0.044968	0.044968
0.047186	0.045011	0.045011
0.047233	0.045054	0.045054
0.047281	0.045097	0.045097
0.047328	0.04514	0.04514
0.047375	0.045183	0.045183
0.047423	0.045226	0.045226
0.04747	0.045269	0.045269
0.047518	0.045312	0.045312
0.047565	0.045355	0.045355
0.047612	0.045398	0.045398
0.04766	0.045441	0.045441
0.047707	0.045484	0.045484
0.047754	0.045527	0.045527
0.047802	0.04557	0.04557
0.047849	0.045613	0.045613
0.047896	0.045656	0.045656
0.047944	0.045699	0.045699
0.047991	0.045742	0.045742
0.048038	0.045785	0.045785
0.048086	0.045828	0.045828
0.048133	0.045871	0.045871
0.048181	0.045914	0.045914
0.048228	0.045957	0.045957
0.048275	0.046	0.046
0.048323	0.046043	0.046043
0.04837	0.046086	0.046086
0.048417	0.046129	0.046129
0.048465	0.046172	0.046172
0.048512	0.046215	0.046215
0.048559	0.046258	0.046258
0.048607	0.046301	0.046301
0.048654	0.046344	0.046344
0.048702	0.046386	0.046387
0.048749	0.046429	0.046429
0.048796	0.046472	0.046472
0.048844	0.046515	0.046515
0.048891	0.046558	0.046558
0.048938	0.046601	0.046601
0.048986	0.046644	0.046644
0.049033	0.046687	0.046687
0.049081	0.04673	0.04673
0.049128	0.046773	0.046773
0.049175	0.046816	0.046816
0.049223	0.046858	0.046858
0.04927	0.046901	0.046901
0.049317	0.046944	0.046944
0.049365	0.046987	0.046987
0.049412	0.04703	0.04703
0.04946	0.047073	0.047073
0.049507	0.047116	0.047116
0.049554	0.047158	0.047159
0.049602	0.047201	0.047201
0.049649	0.047244	0.047244
0.049697	0.047287	0.047287
0.049744	0.04733	0.04733
0.049791	0.047373	0.047373
0.049839	0.047416	0.047416
0.049886	0.047458	0.047458
0.049933	0.047501	0.047501
0.049981	0.047544	0.047544
0.050028	0.047587	0.047587
0.050076	0.04763	0.04763
0.050123	0.047673	0.047673
0.05017	0.047715	0.047715
0.050218	0.047758	0.047758
0.050265	0.047801	0.047801
0.050313	0.047844	0.047844
0.05036	0.047887	0.047887
0.050407	0.047929	0.047929
0.050455	0.047972	0.047972
0.050502	0.048015	0.048015
0.05055	0.048058	0.048058
0.050597	0.0481	0.048101
0.050644	0.048143	0.048143
0.050692	0.048186	0.048186
0.050739	0.048229	0.048229
0.050787	0.048272	0.048272
0.050834	0.048314	0.048314
0.050881	0.048357	0.048357
0.050929	0.0484	0.0484
0.050976	0.048443	0.048443
0.051024	0.048485	0.048485
0.051071	0.048528	0.048528
0.051118	0.048571	0.048571
0.051166	0.048614	0.048614
0.051213	0.048656	0.048656
0.051261	0.048699	0.048699
0.051308	0.048742	0.048742
0.051355	0.048784	0.048785
0.051403	0.048827	0.048827
0.05145	0.04887	0.04887
0.051498	0.048913	0.048913
0.051545	0.048955	0.048955
0.051592	0.048998	0.048998
0.05164	0.049041	0.049041
0.051687	0.049083	0.049084
0.051735	0.049126	0.049126
0.051782	0.049169	0.049169
0.051829	0.049212	0.049212
0.051877	0.049254	0.049254
0.051924	0.049297	0.049297
0.051972	0.04934	0.04934
0.052019	0.049382	0.049382
0.052067	0.049425	0.049425
0.052114	0.049468	0.049468
0.052161	0.04951	0.04951
0.052209	0.049553	0.049553
0.052256	0.049596	0.049596
0.052304	0.049638	0.049638
0.052351	0.049681	0.049681
0.052398	0.049723	0.049724
0.052446	0.049766	0.049766
0.052493	0.049809	0.049809
0.052541	0.049851	0.049851
0.052588	0.049894	0.049894
0.052636	0.049937	0.049937
0.052683	0.049979	0.049979
0.05273	0.050022	0.050022
0.052778	0.050065	0.050065
0.052825	0.050107	0.050107
0.052873	0.05015	0.05015
0.05292	0.050192	0.050192
0.052968	0.050235	0.050235
0.053015	0.050278	0.050278
0.053062	0.05032	0.05032
0.05311	0.050363	0.050363
0.053157	0.050405	0.050405
0.053205	0.050448	0.050448
0.053252	0.05049	0.050491
0.0533	0.050533	0.050533
0.053347	0.050576	0.050576
0.053394	0.050618	0.050618
0.053442	0.050661	0.050661
0.053489	0.050703	0.050703
0.053537	0.050746	0.050746
0.053584	0.050788	0.050789
0.053632	0.050831	0.050831
0.053679	0.050874	0.050874
0.053727	0.050916	0.050916
0.053774	0.050959	0.050959
0.053821	0.051001	0.051001
0.053869	0.051044	0.051044
0.053916	0.051086	0.051086
0.053964	0.051129	0.051129
0.054011	0.051171	0.051171
0.054059	0.051214	0.051214
0.054106	0.051256	0.051256
0.054154	0.051299	0.051299
0.054201	0.051341	0.051341
0.054248	0.051384	0.051384
0.054296	0.051426	0.051426
0.054343	0.051469	0.051469
0.054391	0.051511	0.051511
0.054438	0.051554	0.051554
0.054486	0.051596	0.051596
0.054533	0.051639	0.051639
0.054581	0.051681	0.051681
0.054628	0.051724	0.051724
0.054676	0.051766	0.051766
0.054723	0.051809	0.051809
0.05477	0.051851	0.051851
0.054818	0.051894	0.051894
0.054865	0.051936	0.051936
0.054913	0.051979	0.051979
0.05496	0.052021	0.052021
0.055008	0.052063	0.052064
0.055055	0.052106	0.052106
0.055103	0.052148	0.052148
0.05515	0.052191	0.052191
0.055198	0.052233	0.052233
0.055245	0.052276	0.052276
0.055292	0.052318	0.052318
0.05534	0.052361	0.052361
0.055387	0.052403	0.052403
0.055435	0.052445	0.052445
0.055482	0.052488	0.052488
0.05553	0.05253	0.05253
0.055577	0.052573	0.052573
0.055625	0.052615	0.052615
0.055672	0.052657	0.052657
0.05572	0.0527	0.0527
0.055767	0.052742	0.052742
0.055815	0.052785	0.052785
0.055862	0.052827	0.052827
0.05591	0.052869	0.052869
0.055957	0.052912	0.052912
0.056004	0.052954	0.052954
0.056052	0.052996	0.052997
0.056099	0.053039	0.053039
0.056147	0.053081	0.053081
0.056194	0.053124	0.053124
0.056242	0.053166	0.053166
0.056289	0.053208	0.053208
0.056337	0.053251	0.053251
0.056384	0.053293	0.053293
0.056432	0.053335	0.053335
0.056479	0.053378	0.053378
0.056527	0.05342	0.05342
0.056574	0.053462	0.053462
0.056622	0.053505	0.053505
0.056669	0.053547	0.053547
0.056717	0.053589	0.053589
0.056764	0.053632	0.053632
0.056812	0.053674	0.053674
0.056859	0.053716	0.053716
0.056907	0.053759	0.053759
0.056954	0.053801	0.053801
0.057002	0.053843	0.053843
0.057049	0.053885	0.053886
0.057097	0.053928	0.053928
0.057144	0.05397	0.05397
0.057192	0.054012	0.054012
0.057239	0.054055	0.054055
0.057286	0.054097	0.054097
0.057334	0.054139	0.054139
0.057381	0.054181	0.054182
0.057429	0.054224	0.054224
0.057476	0.054266	0.054266
0.057524	0.054308	0.054308
0.057571	0.05435	0.054351
0.057619	0.054393	0.054393
0.057666	0.054435	0.054435
0.057714	0.054477	0.054477
0.057761	0.054519	0.05452
0.057809	0.054562	0.054562
0.057856	0.054604	0.054604
0.057904	0.054646	0.054646
0.057951	0.054688	0.054689
0.057999	0.054731	0.054731
0.058046	0.054773	0.054773
0.058094	0.054815	0.054815
0.058141	0.054857	0.054857
0.058189	0.0549	0.0549
0.058236	0.054942	0.054942
0.058284	0.054984	0.054984
0.058331	0.055026	0.055026
0.058379	0.055068	0.055068
0.058426	0.055111	0.055111
0.058474	0.055153	0.055153
0.058521	0.055195	0.055195
0.058569	0.055237	0.055237
0.058617	0.055279	0.055279
0.058664	0.055321	0.055322
0.058712	0.055364	0.055364
0.058759	0.055406	0.055406
0.058807	0.055448	0.055448
0.058854	0.05549	0.05549
0.058902	0.055532	0.055532
0.058949	0.055574	0.055575
0.058997	0.055617	0.055617
0.059044	0.055659	0.055659
0.059092	0.055701	0.055701
0.059139	0.055743	0.055743
0.059187	0.055785	0.055785
0.059234	0.055827	0.055827
0.059282	0.055869	0.05587
0.059329	0.055912	0.055912
0.059377	0.055954	0.055954
0.059424	0.055996	0.055996
0.059472	0.056038	0.056038
0.059519	0.05608	0.05608
0.059567	0.056122	0.056122
0.059614	0.056164	0.056164
0.059662	0.056206	0.056206
0.059709	0.056248	0.056249
0.059757	0.056291	0.056291
0.059804	0.056333	0.056333
0.059852	0.056375	0.056375
0.0599	0.056417	0.056417
0.059947	0.056459	0.056459
0.059995	0.056501	0.056501
0.060042	0.056543	0.056543
0.06009	0.056585	0.056585
0.060137	0.056627	0.056627
0.060185	0.056669	0.056669
0.060232	0.056711	0.056711
0.06028	0.056753	0.056753
0.060327	0.056795	0.056796
0.060375	0.056837	0.056838
0.060422	0.05688	0.05688
0.06047	0.056922	0.056922
0.060517	0.056964	0.056964
0.060565	0.057006	0.057006
0.060613	0.057048	0.057048
0.06066	0.05709	0.05709
0.060708	0.057132	0.057132
0.060755	0.057174	0.057174
0.060803	0.057216	0.057216
0.06085	0.057258	0.057258
0.060898	0.0573	0.0573
0.060945	0.057342	0.057342
0.060993	0.057384	0.057384
0.06104	0.057426	0.057426
0.061088	0.057468	0.057468
0.061135	0.05751	0.05751
0.061183	0.057552	0.057552
0.061231	0.057594	0.057594
0.061278	0.057636	0.057636
0.061326	0.057678	0.057678
0.061373	0.05772	0.05772
0.061421	0.057762	0.057762
0.061468	0.057804	0.057804
0.061516	0.057846	0.057846
0.061563	0.057888	0.057888
0.061611	0.05793	0.05793
0.061659	0.057972	0.057972
0.061706	0.058013	0.058014
0.061754	0.058055	0.058056
0.061801	0.058097	0.058097
0.061849	0.058139	0.058139
0.061896	0.058181	0.058181
0.061944	0.058223	0.058223
0.061991	0.058265	0.058265
0.062039	0.058307	0.058307
0.062087	0.058349	0.058349
0.062134	0.058391	0.058391
0.062182	0.058433	0.058433
0.062229	0.058475	0.058475
0.062277	0.058517	0.058517
0.062324	0.058559	0.058559
0.062372	0.0586	0.058601
0.062419	0.058642	0.058642
0.062467	0.058684	0.058684
0.062515	0.058726	0.058726
0.062562	0.058768	0.058768
0.06261	0.05881	0.05881
0.062657	0.058852	0.058852
0.062705	0.058894	0.058894
0.062752	0.058936	0.058936
0.0628	0.058977	0.058977
0.062848	0.059019	0.059019
0.062895	0.059061	0.059061
0.062943	0.059103	0.059103
0.06299	0.059145	0.059145
0.063038	0.059187	0.059187
0.063085	0.059229	0.059229
0.063133	0.05927	0.05927
0.063181	0.059312	0.059312
0.063228	0.059354	0.059354
0.063276	0.059396	0.059396
0.063323	0.059438	0.059438
0.063371	0.05948	0.05948
0.063419	0.059521	0.059521
0.063466	0.059563	0.059563
0.063514	0.059605	0.059605
0.063561	0.059647	0.059647
0.063609	0.059689	0.059689
0.063656	0.05973	0.059731
0.063704	0.059772	0.059772
0.063752	0.059814	0.059814
0.063799	0.059856	0.059856
0.063847	0.059898	0.059898
0.063894	0.059939	0.05994
0.063942	0.059981	0.059981
0.06399	0.060023	0.060023
0.064037	0.060065	0.060065
0.064085	0.060107	0.060107
0.064132	0.060148	0.060148
0.06418	0.06019	0.06019
0.064227	0.060232	0.060232
0.064275	0.060274	0.060274
0.064323	0.060315	0.060315
0.06437	0.060357	0.060357
0.064418	0.060399	0.060399
0.064465	0.060441	0.060441
0.064513	0.060482	0.060482
0.064561	0.060524	0.060524
0.064608	0.060566	0.060566
0.064656	0.060608	0.060608
0.064703	0.060649	0.060649
0.064751	0.060691	0.060691
0.064799	0.060733	0.060733
0.064846	0.060775	0.060775
0.064894	0.060816	0.060816
0.064941	0.060858	0.060858
0.064989	0.0609	0.0609
0.065037	0.060941	0.060941
0.065084	0.060983	0.060983
0.065132	0.061025	0.061025
0.065179	0.061066	0.061067
0.065227	0.061108	0.061108
0.065275	0.06115	0.06115
0.065322	0.061192	0.061192
0.06537	0.061233	0.061233
0.065417	0.061275	0.061275
0.065465	0.061317	0.061317
0.065513	0.061358	0.061358
0.06556	0.0614	0.0614
0.065608	0.061442	0.061442
0.065656	0.061483	0.061483
0.065703	0.061525	0.061525
0.065751	0.061567	0.061567
0.065798	0.061608	0.061608
0.065846	0.06165	0.06165
0.065894	0.061691	0.061692
0.065941	0.061733	0.061733
0.065989	0.061775	0.061775
0.066036	0.061816	0.061816
0.066084	0.061858	0.061858
0.066132	0.0619	0.0619
0.066179	0.061941	0.061941
0.066227	0.061983	0.061983
0.066275	0.062024	0.062025
0.066322	0.062066	0.062066
0.06637	0.062108	0.062108
0.066417	0.062149	0.062149
0.066465	0.062191	0.062191
0.066513	0.062233	0.062233
0.06656	0.062274	0.062274
0.066608	0.062316	0.062316
0.066656	0.062357	0.062357
0.066703	0.062399	0.062399
0.066751	0.06244	0.062441
0.066798	0.062482	0.062482
0.066846	0.062524	0.062524
0.066894	0.062565	0.062565
0.066941	0.062607	0.062607
0.066989	0.062648	0.062648
0.067037	0.06269	0.06269
0.067084	0.062731	0.062732
0.067132	0.062773	0.062773
0.067179	0.062815	0.062815
0.067227	0.062856	0.062856
0.067275	0.062898	0.062898
0.067322	0.062939	0.062939
0.06737	0.062981	0.062981
0.067418	0.063022	0.063022
0.067465	0.063064	0.063064
0.067513	0.063105	0.063105
0.067561	0.063147	0.063147
0.067608	0.063188	0.063188
0.067656	0.06323	0.06323
0.067703	0.063271	0.063271
0.067751	0.063313	0.063313
0.067799	0.063354	0.063354
0.067846	0.063396	0.063396
0.067894	0.063437	0.063437
0.067942	0.063479	0.063479
0.067989	0.06352	0.06352
0.068037	0.063562	0.063562
0.068085	0.063603	0.063603
0.068132	0.063645	0.063645
0.06818	0.063686	0.063686
0.068228	0.063728	0.063728
0.068275	0.063769	0.063769
0.068323	0.063811	0.063811
0.068371	0.063852	0.063852
0.068418	0.063894	0.063894
0.068466	0.063935	0.063935
0.068513	0.063976	0.063977
0.068561	0.064018	0.064018
0.068609	0.064059	0.064059
0.068656	0.064101	0.064101
0.068704	0.064142	0.064142
0.068752	0.064184	0.064184
0.068799	0.064225	0.064225
0.068847	0.064267	0.064267
0.068895	0.064308	0.064308
0.068942	0.064349	0.064349
0.06899	0.064391	0.064391
0.069038	0.064432	0.064432
0.069085	0.064474	0.064474
0.069133	0.064515	0.064515
0.069181	0.064556	0.064557
0.069228	0.064598	0.064598
0.069276	0.064639	0.064639
0.069324	0.064681	0.064681
0.069371	0.064722	0.064722
0.069419	0.064763	0.064763
0.069467	0.064805	0.064805
0.069514	0.064846	0.064846
0.069562	0.064888	0.064888
0.06961	0.064929	0.064929
0.069657	0.06497	0.06497
0.069705	0.065012	0.065012
0.069753	0.065053	0.065053
0.0698	0.065094	0.065094
0.069848	0.065136	0.065136
0.069896	0.065177	0.065177
0.069943	0.065218	0.065219
0.069991	0.06526	0.06526
0.070039	0.065301	0.065301
0.070086	0.065342	0.065343
0.070134	0.065384	0.065384
0.070182	0.065425	0.065425
0.070229	0.065466	0.065467
0.070277	0.065508	0.065508
0.070325	0.065549	0.065549
0.070373	0.06559	0.06559
0.07042	0.065632	0.065632
0.070468	0.065673	0.065673
0.070516	0.065714	0.065714
0.070563	0.065756	0.065756
0.070611	0.065797	0.065797
0.070659	0.065838	0.065838
0.070706	0.065879	0.06588
0.070754	0.065921	0.065921
0.070802	0.065962	0.065962
0.070849	0.066003	0.066003
0.070897	0.066045	0.066045
0.070945	0.066086	0.066086
0.070992	0.066127	0.066127
0.07104	0.066168	0.066169
0.071088	0.06621	0.06621
0.071136	0.066251	0.066251
0.071183	0.066292	0.066292
0.071231	0.066333	0.066334
0.071279	0.066375	0.066375
0.071326	0.066416	0.066416
0.071374	0.066457	0.066457
0.071422	0.066498	0.066499
0.071469	0.06654	0.06654
0.071517	0.066581	0.066581
0.071565	0.066622	0.066622
0.071612	0.066663	0.066663
0.07166	0.066705	0.066705
0.071708	0.066746	0.066746
0.071756	0.066787	0.066787
0.071803	0.066828	0.066828
0.071851	0.066869	0.06687
0.071899	0.066911	0.066911
0.071946	0.066952	0.066952
0.071994	0.066993	0.066993
0.072042	0.067034	0.067034
0.07209	0.067075	0.067076
0.072137	0.067117	0.067117
0.072185	0.067158	0.067158
0.072233	0.067199	0.067199
0.07228	0.06724	0.06724
0.072328	0.067281	0.067281
0.072376	0.067322	0.067323
0.072423	0.067364	0.067364
0.072471	0.067405	0.067405
0.072519	0.067446	0.067446
0.072567	0.067487	0.067487
0.072614	0.067528	0.067528
0.072662	0.067569	0.06757
0.07271	0.067611	0.067611
0.072757	0.067652	0.067652
0.072805	0.067693	0.067693
0.072853	0.067734	0.067734
0.072901	0.067775	0.067775
0.072948	0.067816	0.067816
0.072996	0.067857	0.067857
0.073044	0.067899	0.067899
0.073092	0.06794	0.06794
0.073139	0.067981	0.067981
0.073187	0.068022	0.068022
0.073235	0.068063	0.068063
0.073282	0.068104	0.068104
0.07333	0.068145	0.068145
0.073378	0.068186	0.068186
0.073426	0.068227	0.068227
0.073473	0.068268	0.068269
0.073521	0.06831	0.06831
0.073569	0.068351	0.068351
0.073617	0.068392	0.068392
0.073664	0.068433	0.068433
0.073712	0.068474	0.068474
0.07376	0.068515	0.068515
0.073807	0.068556	0.068556
0.073855	0.068597	0.068597
0.073903	0.068638	0.068638
0.073951	0.068679	0.068679
0.073998	0.06872	0.06872
0.074046	0.068761	0.068761
0.074094	0.068802	0.068802
0.074142	0.068843	0.068843
0.074189	0.068884	0.068884
0.074237	0.068925	0.068926
0.074285	0.068966	0.068967
0.074333	0.069007	0.069008
0.07438	0.069049	0.069049
0.074428	0.06909	0.06909
0.074476	0.069131	0.069131
0.074524	0.069172	0.069172
0.074571	0.069213	0.069213
0.074619	0.069254	0.069254
0.074667	0.069295	0.069295
0.074715	0.069336	0.069336
0.074762	0.069377	0.069377
0.07481	0.069418	0.069418
0.074858	0.069459	0.069459
0.074905	0.0695	0.0695
0.074953	0.069541	0.069541
0.075001	0.069582	0.069582
0.075049	0.069622	0.069623
0.075097	0.069663	0.069664
0.075144	0.069704	0.069705
0.075192	0.069745	0.069746
0.07524	0.069786	0.069786
0.075288	0.069827	0.069827
0.075335	0.069868	0.069868
0.075383	0.069909	0.069909
0.075431	0.06995	0.06995
0.075479	0.069991	0.069991
0.075526	0.070032	0.070032
0.075574	0.070073	0.070073
0.075622	0.070114	0.070114
0.07567	0.070155	0.070155
0.075717	0.070196	0.070196
0.075765	0.070237	0.070237
0.075813	0.070278	0.070278
0.075861	0.070319	0.070319
0.075908	0.070359	0.07036
0.075956	0.0704	0.0704
0.076004	0.070441	0.070441
0.076052	0.070482	0.070482
0.076099	0.070523	0.070523
0.076147	0.070564	0.070564
0.076195	0.070605	0.070605
0.076243	0.070646	0.070646
0.076291	0.070687	0.070687
0.076338	0.070728	0.070728
0.076386	0.070768	0.070769
0.076434	0.070809	0.070809
0.076482	0.07085	0.07085
0.076529	0.070891	0.070891
0.076577	0.070932	0.070932
0.076625	0.070973	0.070973
0.076673	0.071014	0.071014
0.076721	0.071054	0.071055
0.076768	0.071095	0.071095
0.076816	0.071136	0.071136
0.076864	0.071177	0.071177
0.076912	0.071218	0.071218
0.076959	0.071259	0.071259
0.077007	0.0713	0.0713
0.077055	0.07134	0.07134
0.077103	0.071381	0.071381
0.077151	0.071422	0.071422
0.077198	0.071463	0.071463
0.077246	0.071504	0.071504
0.077294	0.071544	0.071545
0.077342	0.071585	0.071585
0.077389	0.071626	0.071626
0.077437	0.071667	0.071667
0.077485	0.071708	0.071708
0.077533	0.071748	0.071749
0.077581	0.071789	0.071789
0.077628	0.07183	0.07183
0.077676	0.071871	0.071871
0.077724	0.071912	0.071912
0.077772	0.071952	0.071953
0.07782	0.071993	0.071993
0.077867	0.072034	0.072034
0.077915	0.072075	0.072075
0.077963	0.072116	0.072116
0.078011	0.072156	0.072156
0.078059	0.072197	0.072197
0.078106	0.072238	0.072238
0.078154	0.072279	0.072279
0.078202	0.072319	0.072319
0.07825	0.07236	0.07236
0.078298	0.072401	0.072401
0.078345	0.072442	0.072442
0.078393	0.072482	0.072482
0.078441	0.072523	0.072523
0.078489	0.072564	0.072564
0.078537	0.072604	0.072605
0.078584	0.072645	0.072645
0.078632	0.072686	0.072686
0.07868	0.072727	0.072727
0.078728	0.072767	0.072767
0.078776	0.072808	0.072808
0.078823	0.072849	0.072849
0.078871	0.072889	0.07289
0.078919	0.07293	0.07293
0.078967	0.072971	0.072971
0.079015	0.073011	0.073012
0.079062	0.073052	0.073052
0.07911	0.073093	0.073093
0.079158	0.073134	0.073134
0.079206	0.073174	0.073174
0.079254	0.073215	0.073215
0.079302	0.073256	0.073256
0.079349	0.073296	0.073296
0.079397	0.073337	0.073337
0.079445	0.073378	0.073378
0.079493	0.073418	0.073418
0.079541	0.073459	0.073459
0.079588	0.0735	0.0735
0.079636	0.07354	0.07354
0.079684	0.073581	0.073581
